Simulacion Movimiento de partículas Gravitatorias. v 4.11 AVX 256
Partículas                   21960
Inicio al azar
Numero de hilos                 30
Paso de tiempo       1,0000000e+02 años
Muestra esférica
Radio de la esfera   2,5000000e+06   al
Velocidades Hubble   1,0000000e+02 factor
Distancia colision   5,0000000e+01   al
Radio de corte       2,1000000e+08   al
Radio vecinas        2,3000000e+08   al
Frecuencia vecinas           1.000 Hilo
Monitorizar cada             1.000 pasos
Tiempo a simular      100,00000000 millones de años (1.000.000 pasos)

                ener.cinetica ener.potencial  ENERGIA TOTAL ener.pot.resid           x al           y al           z al        vx al/s        vy al/s        vz al/s         v al/s
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
Partícula uno   8,2310502e-08 -1,7328710e-06 -1,6505605e-06  0,0000000e+00 -2,6832405e+05 -3,4469075e+05  1,7281730e+06 -6,0899631e-11 -7,8232046e-11  3,9223133e-10  4,0456697e-10
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------

 millones años  ener.cinética ener.potencial  ENERGÍA TOTAL In.corte ener.pot.resid In.veci.   recorrido al desplazami. al      X c.m. al      Y c.m. al      Z c.m. al dist. media al desv.estand al  tpo cálculo s
-------------- -------------- -------------- -------------- -------- -------------- -------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
   49,30000000  3,3188187e-04 -1,6377668e-02 -1,6045786e-02 21959,00  0,0000000e+00 21959,00  2,7196075e+05  1,9891783e+05 -9,7114035e+03 -2,6014650e+02  1,3396421e+03  2,1116166e+06  5,4167309e+05  1,0986200e+05
   49,40000000  3,3523852e-04 -1,6380798e-02 -1,6045560e-02 21959,00  0,0000000e+00 21959,00  2,7249267e+05  1,9855287e+05 -9,7199370e+03 -2,6036390e+02  1,3395717e+03  2,1112812e+06  5,4159053e+05  1,1008600e+05
   49,50000000  3,3797925e-04 -1,6383388e-02 -1,6045409e-02 21959,00  0,0000000e+00 21959,00  2,7302829e+05  1,9818529e+05 -9,7284276e+03 -2,6057419e+02  1,3393874e+03  2,1109426e+06  5,4150714e+05  1,1030800e+05
   49,60000000  3,4035797e-04 -1,6385302e-02 -1,6044944e-02 21959,00  0,0000000e+00 21959,00  2,7356760e+05  1,9781510e+05 -9,7368405e+03 -2,6063530e+02  1,3391073e+03  2,1106009e+06  5,4142301e+05  1,1053100e+05
   49,70000000  3,4344016e-04 -1,6388422e-02 -1,6044982e-02 21959,00  0,0000000e+00 21959,00  2,7411063e+05  1,9744230e+05 -9,7452435e+03 -2,6061540e+02  1,3388638e+03  2,1102559e+06  5,4133808e+05  1,1075300e+05
   49,80000000  3,4583848e-04 -1,6390717e-02 -1,6044878e-02 21959,00  0,0000000e+00 21959,00  2,7465739e+05  1,9706691e+05 -9,7536015e+03 -2,6052801e+02  1,3386738e+03  2,1099077e+06  5,4125229e+05  1,1097700e+05
   49,90000000  3,4838777e-04 -1,6393115e-02 -1,6044727e-02 21959,00  0,0000000e+00 21959,00  2,7520790e+05  1,9668893e+05 -9,7619954e+03 -2,6033663e+02  1,3385001e+03  2,1095562e+06  5,4116570e+05  1,1119800e+05
   50,00000000  3,5246850e-04 -1,6396987e-02 -1,6044519e-02 21959,00  0,0000000e+00 21959,00  2,7576217e+05  1,9630836e+05 -9,7703704e+03 -2,6010421e+02  1,3383204e+03  2,1092015e+06  5,4107833e+05  1,1142200e+05
   50,10000000  3,5459829e-04 -1,6399099e-02 -1,6044500e-02 21959,00  0,0000000e+00 21959,00  2,7632022e+05  1,9592521e+05 -9,7787659e+03 -2,5991470e+02  1,3381418e+03  2,1088436e+06  5,4099028e+05  1,1164400e+05
   50,20000000  3,6071199e-04 -1,6405002e-02 -1,6044290e-02 21959,00  0,0000000e+00 21959,00  2,7688206e+05  1,9553950e+05 -9,7872047e+03 -2,5977926e+02  1,3380477e+03  2,1084825e+06  5,4090145e+05  1,1186700e+05
   50,30000000  3,6171511e-04 -1,6406114e-02 -1,6044399e-02 21959,00  0,0000000e+00 21959,00  2,7744772e+05  1,9515122e+05 -9,7956433e+03 -2,5965865e+02  1,3380157e+03  2,1081183e+06  5,4081183e+05  1,1208900e+05
   50,40000000  3,6454844e-04 -1,6408684e-02 -1,6044136e-02 21959,00  0,0000000e+00 21959,00  2,7801720e+05  1,9476039e+05 -9,8041235e+03 -2,5943575e+02  1,3379816e+03  2,1077507e+06  5,4072141e+05  1,1231300e+05
   50,50000000  3,6912655e-04 -1,6412753e-02 -1,6043626e-02 21959,00  0,0000000e+00 21959,00  2,7859053e+05  1,9436701e+05 -9,8126400e+03 -2,5922022e+02  1,3379770e+03  2,1073799e+06  5,4063021e+05  1,1253500e+05
   50,60000000  3,7265542e-04 -1,6415208e-02 -1,6042553e-02 21959,00  0,0000000e+00 21959,00  2,7916773e+05  1,9397109e+05 -9,8212433e+03 -2,5898295e+02  1,3379477e+03  2,1070060e+06  5,4053821e+05  1,1275800e+05
   50,70000000  3,7885332e-04 -1,6419679e-02 -1,6040826e-02 21959,00  0,0000000e+00 21959,00  2,7974880e+05  1,9357264e+05 -9,8298555e+03 -2,5879069e+02  1,3378760e+03  2,1066288e+06  5,4044543e+05  1,1298000e+05
   50,80000000  3,8138690e-04 -1,6422526e-02 -1,6041139e-02 21959,00  0,0000000e+00 21959,00  2,8033378e+05  1,9317166e+05 -9,8383561e+03 -2,5851763e+02  1,3378487e+03  2,1062483e+06  5,4035194e+05  1,1320400e+05
   50,90000000  3,8801497e-04 -1,6428937e-02 -1,6040922e-02 21959,00  0,0000000e+00 21959,00  2,8092268e+05  1,9276817e+05 -9,8468185e+03 -2,5821582e+02  1,3378200e+03  2,1058646e+06  5,4025770e+05  1,1342600e+05
   51,00000000  3,9400414e-04 -1,6434645e-02 -1,6040641e-02 21959,00  0,0000000e+00 21959,00  2,8151552e+05  1,9236217e+05 -9,8552774e+03 -2,5791286e+02  1,3378632e+03  2,1054779e+06  5,4016265e+05  1,1364900e+05
   51,10000000  3,9128273e-04 -1,6431731e-02 -1,6040448e-02 21959,00  0,0000000e+00 21959,00  2,8211232e+05  1,9195366e+05 -9,8638342e+03 -2,5744984e+02  1,3379100e+03  2,1050880e+06  5,4006677e+05  1,1387100e+05
   51,20000000  3,9588906e-04 -1,6435550e-02 -1,6039661e-02 21959,00  0,0000000e+00 21959,00  2,8271309e+05  1,9154267e+05 -9,8723767e+03 -2,5697883e+02  1,3379530e+03  2,1046950e+06  5,3997009e+05  1,1409500e+05
   51,30000000  3,9975489e-04 -1,6439072e-02 -1,6039317e-02 21959,00  0,0000000e+00 21959,00  2,8331788e+05  1,9112919e+05 -9,8809343e+03 -2,5665058e+02  1,3379419e+03  2,1042987e+06  5,3987259e+05  1,1431700e+05
   51,40000000  4,0350102e-04 -1,6442822e-02 -1,6039321e-02 21959,00  0,0000000e+00 21959,00  2,8392668e+05  1,9071324e+05 -9,8895243e+03 -2,5629483e+02  1,3378919e+03  2,1038991e+06  5,3977432e+05  1,1454000e+05
   51,50000000  4,0649985e-04 -1,6445465e-02 -1,6038966e-02 21959,00  0,0000000e+00 21959,00  2,8453953e+05  1,9029482e+05 -9,8981896e+03 -2,5592715e+02  1,3378589e+03  2,1034964e+06  5,3967527e+05  1,1476200e+05
   51,60000000  4,1065763e-04 -1,6449182e-02 -1,6038524e-02 21959,00  0,0000000e+00 21959,00  2,8515645e+05  1,8987395e+05 -9,9069329e+03 -2,5556328e+02  1,3377982e+03  2,1030902e+06  5,3957545e+05  1,1498500e+05
   51,70000000  4,1173157e-04 -1,6450451e-02 -1,6038719e-02 21959,00  0,0000000e+00 21959,00  2,8577747e+05  1,8945062e+05 -9,9156073e+03 -2,5523813e+02  1,3377088e+03  2,1026808e+06  5,3947495e+05  1,1520800e+05
   51,80000000  4,1599164e-04 -1,6455062e-02 -1,6039070e-02 21959,00  0,0000000e+00 21959,00  2,8640260e+05  1,8902486e+05 -9,9242670e+03 -2,5491614e+02  1,3375994e+03  2,1022681e+06  5,3937364e+05  1,1543100e+05
   51,90000000  4,1921192e-04 -1,6458300e-02 -1,6039088e-02 21959,00  0,0000000e+00 21959,00  2,8703188e+05  1,8859667e+05 -9,9329644e+03 -2,5464791e+02  1,3374440e+03  2,1018522e+06  5,3927160e+05  1,1565300e+05
   52,00000000  4,2279378e-04 -1,6461966e-02 -1,6039172e-02 21959,00  0,0000000e+00 21959,00  2,8766533e+05  1,8816605e+05 -9,9416402e+03 -2,5441366e+02  1,3371927e+03  2,1014331e+06  5,3916882e+05  1,1587600e+05
   52,10000000  4,2553116e-04 -1,6464546e-02 -1,6039015e-02 21959,00  0,0000000e+00 21959,00  2,8830297e+05  1,8773303e+05 -9,9503336e+03 -2,5423245e+02  1,3369024e+03  2,1010107e+06  5,3906531e+05  1,1609900e+05
   52,20000000  4,2990503e-04 -1,6468552e-02 -1,6038647e-02 21959,00  0,0000000e+00 21959,00  2,8894484e+05  1,8729760e+05 -9,9589597e+03 -2,5405713e+02  1,3366510e+03  2,1005851e+06  5,3896108e+05  1,1632200e+05
   52,30000000  4,3966671e-04 -1,6477056e-02 -1,6037389e-02 21959,00  0,0000000e+00 21959,00  2,8959097e+05  1,8685979e+05 -9,9676158e+03 -2,5384837e+02  1,3364763e+03  2,1001561e+06  5,3885605e+05  1,1654400e+05
   52,40000000  4,3825000e-04 -1,6475618e-02 -1,6037368e-02 21959,00  0,0000000e+00 21959,00  2,9024138e+05  1,8641959e+05 -9,9762651e+03 -2,5359662e+02  1,3363216e+03  2,0997238e+06  5,3875023e+05  1,1676700e+05
   52,50000000  4,4347739e-04 -1,6480897e-02 -1,6037419e-02 21959,00  0,0000000e+00 21959,00  2,9089610e+05  1,8597702e+05 -9,9848731e+03 -2,5323134e+02  1,3362070e+03  2,0992883e+06  5,3864372e+05  1,1699000e+05
   52,60000000  4,4607118e-04 -1,6483035e-02 -1,6036964e-02 21959,00  0,0000000e+00 21959,00  2,9155518e+05  1,8553210e+05 -9,9935255e+03 -2,5287477e+02  1,3360808e+03  2,0988495e+06  5,3853640e+05  1,1721300e+05
   52,70000000  4,5007904e-04 -1,6486675e-02 -1,6036596e-02 21959,00  0,0000000e+00 21959,00  2,9221864e+05  1,8508482e+05 -1,0002206e+04 -2,5249269e+02  1,3360120e+03  2,0984075e+06  5,3842832e+05  1,1743600e+05
   52,80000000  4,5512275e-04 -1,6491633e-02 -1,6036510e-02 21959,00  0,0000000e+00 21959,00  2,9288651e+05  1,8463521e+05 -1,0010902e+04 -2,5211798e+02  1,3359508e+03  2,0979622e+06  5,3831948e+05  1,1765900e+05
   52,90000000  4,5818377e-04 -1,6494978e-02 -1,6036794e-02 21959,00  0,0000000e+00 21959,00  2,9355884e+05  1,8418328e+05 -1,0019572e+04 -2,5168860e+02  1,3359124e+03  2,0975137e+06  5,3820984e+05  1,1788200e+05
   53,00000000  4,6354320e-04 -1,6498730e-02 -1,6035187e-02 21959,00  0,0000000e+00 21959,00  2,9423565e+05  1,8372903e+05 -1,0028205e+04 -2,5131105e+02  1,3359344e+03  2,0970619e+06  5,3809956e+05  1,1810500e+05
   53,10000000  4,7120649e-04 -1,6505362e-02 -1,6034155e-02 21959,00  0,0000000e+00 21959,00  2,9491700e+05  1,8327248e+05 -1,0036931e+04 -2,5103538e+02  1,3359153e+03  2,0966070e+06  5,3798860e+05  1,1832800e+05
   53,20000000  4,7534490e-04 -1,6508168e-02 -1,6032823e-02 21959,00  0,0000000e+00 21959,00  2,9560292e+05  1,8281365e+05 -1,0045527e+04 -2,5081143e+02  1,3358592e+03  2,0961487e+06  5,3787680e+05  1,1855300e+05
   53,30000000  4,7788857e-04 -1,6510730e-02 -1,6032842e-02 21959,00  0,0000000e+00 21959,00  2,9629345e+05  1,8235254e+05 -1,0054044e+04 -2,5045062e+02  1,3356527e+03  2,0956870e+06  5,3776406e+05  1,1877700e+05
   53,40000000  4,8254177e-04 -1,6514289e-02 -1,6031747e-02 21959,00  0,0000000e+00 21959,00  2,9698863e+05  1,8188918e+05 -1,0062673e+04 -2,5016800e+02  1,3354301e+03  2,0952220e+06  5,3765070e+05  1,1900200e+05
   53,50000000  4,8553086e-04 -1,6517247e-02 -1,6031716e-02 21959,00  0,0000000e+00 21959,00  2,9768853e+05  1,8142356e+05 -1,0071245e+04 -2,4991527e+02  1,3352352e+03  2,0947538e+06  5,3753657e+05  1,1922500e+05
   53,60000000  4,9226532e-04 -1,6523202e-02 -1,6030937e-02 21959,00  0,0000000e+00 21959,00  2,9839317e+05  1,8095573e+05 -1,0079832e+04 -2,4967179e+02  1,3350468e+03  2,0942823e+06  5,3742163e+05  1,1945000e+05
   53,70000000  4,9635790e-04 -1,6526817e-02 -1,6030459e-02 21959,00  0,0000000e+00 21959,00  2,9910262e+05  1,8048567e+05 -1,0088463e+04 -2,4935286e+02  1,3349448e+03  2,0938075e+06  5,3730602e+05  1,1967400e+05
   53,80000000  5,0034699e-04 -1,6529827e-02 -1,6029480e-02 21959,00  0,0000000e+00 21959,00  2,9981692e+05  1,8001343e+05 -1,0097156e+04 -2,4902360e+02  1,3347977e+03  2,0933294e+06  5,3718957e+05  1,1989900e+05
   53,90000000  5,0254739e-04 -1,6532531e-02 -1,6029983e-02 21959,00  0,0000000e+00 21959,00  3,0053614e+05  1,7953901e+05 -1,0105946e+04 -2,4861603e+02  1,3345492e+03  2,0928481e+06  5,3707224e+05  1,2012300e+05
   54,00000000  5,0778649e-04 -1,6537774e-02 -1,6029987e-02 21959,00  0,0000000e+00 21959,00  3,0126032e+05  1,7906243e+05 -1,0114727e+04 -2,4821058e+02  1,3343341e+03  2,0923634e+06  5,3695398e+05  1,2034800e+05
   54,10000000  5,1329927e-04 -1,6543055e-02 -1,6029756e-02 21959,00  0,0000000e+00 21959,00  3,0198953e+05  1,7858373e+05 -1,0123475e+04 -2,4782452e+02  1,3341329e+03  2,0918755e+06  5,3683496e+05  1,2057100e+05
   54,20000000  5,1889254e-04 -1,6548407e-02 -1,6029514e-02 21959,00  0,0000000e+00 21959,00  3,0272384e+05  1,7810291e+05 -1,0132322e+04 -2,4756122e+02  1,3338191e+03  2,0913841e+06  5,3671506e+05  1,2079600e+05
   54,30000000  5,2225330e-04 -1,6550857e-02 -1,6028604e-02 21959,00  0,0000000e+00 21959,00  3,0346331e+05  1,7762001e+05 -1,0141307e+04 -2,4720565e+02  1,3336046e+03  2,0908894e+06  5,3659462e+05  1,2102100e+05
   54,40000000  5,2773354e-04 -1,6555474e-02 -1,6027741e-02 21959,00  0,0000000e+00 21959,00  3,0420801e+05  1,7713506e+05 -1,0150351e+04 -2,4687826e+02  1,3334173e+03  2,0903915e+06  5,3647342e+05  1,2124600e+05
   54,50000000  5,3327218e-04 -1,6560269e-02 -1,6026997e-02 21959,00  0,0000000e+00 21959,00  3,0495801e+05  1,7664810e+05 -1,0159422e+04 -2,4662638e+02  1,3332267e+03  2,0898903e+06  5,3635150e+05  1,2147000e+05
   54,60000000  5,3854781e-04 -1,6565388e-02 -1,6026840e-02 21959,00  0,0000000e+00 21959,00  3,0571340e+05  1,7615915e+05 -1,0168454e+04 -2,4635047e+02  1,3331059e+03  2,0893859e+06  5,3622890e+05  1,2169300e+05
   54,70000000  5,4121736e-04 -1,6568304e-02 -1,6027087e-02 21959,00  0,0000000e+00 21959,00  3,0647425e+05  1,7566826e+05 -1,0177454e+04 -2,4602419e+02  1,3329573e+03  2,0888781e+06  5,3610552e+05  1,2191500e+05
   54,80000000  5,4568714e-04 -1,6572521e-02 -1,6026834e-02 21959,00  0,0000000e+00 21959,00  3,0724065e+05  1,7517547e+05 -1,0186359e+04 -2,4568769e+02  1,3327770e+03  2,0883671e+06  5,3598133e+05  1,2213900e+05
   54,90000000  5,5020531e-04 -1,6576710e-02 -1,6026505e-02 21959,00  0,0000000e+00 21959,00  3,0801269e+05  1,7468086e+05 -1,0195313e+04 -2,4535071e+02  1,3325474e+03  2,0878528e+06  5,3585633e+05  1,2236100e+05
   55,00000000  5,5421422e-04 -1,6580138e-02 -1,6025924e-02 21959,00  0,0000000e+00 21959,00  3,0879045e+05  1,7418447e+05 -1,0204170e+04 -2,4489807e+02  1,3323129e+03  2,0873351e+06  5,3573050e+05  1,2258400e+05
   55,10000000  5,5909891e-04 -1,6585020e-02 -1,6025921e-02 21959,00  0,0000000e+00 21959,00  3,0957404e+05  1,7368638e+05 -1,0213014e+04 -2,4448175e+02  1,3320661e+03  2,0868141e+06  5,3560389e+05  1,2280600e+05
   55,20000000  5,6382955e-04 -1,6589587e-02 -1,6025758e-02 21959,00  0,0000000e+00 21959,00  3,1036356e+05  1,7318669e+05 -1,0221829e+04 -2,4413739e+02  1,3319136e+03  2,0862898e+06  5,3547658e+05  1,2303000e+05
   55,30000000  5,7106994e-04 -1,6594846e-02 -1,6023776e-02 21959,00  0,0000000e+00 21959,00  3,1115911e+05  1,7268550e+05 -1,0230578e+04 -2,4391800e+02  1,3319032e+03  2,0857623e+06  5,3534865e+05  1,2325100e+05
   55,40000000  5,7692316e-04 -1,6600242e-02 -1,6023319e-02 21959,00  0,0000000e+00 21959,00  3,1196079e+05  1,7218293e+05 -1,0239334e+04 -2,4369756e+02  1,3319046e+03  2,0852314e+06  5,3522001e+05  1,2347500e+05
   55,50000000  5,8073893e-04 -1,6603605e-02 -1,6022866e-02 21959,00  0,0000000e+00 21959,00  3,1276870e+05  1,7167916e+05 -1,0248162e+04 -2,4354156e+02  1,3319205e+03  2,0846974e+06  5,3509060e+05  1,2369700e+05
   55,60000000  5,8568293e-04 -1,6607602e-02 -1,6021919e-02 21959,00  0,0000000e+00 21959,00  3,1358296e+05  1,7117436e+05 -1,0257045e+04 -2,4341006e+02  1,3319656e+03  2,0841599e+06  5,3496043e+05  1,2392100e+05
   55,70000000  5,9004177e-04 -1,6611596e-02 -1,6021555e-02 21959,00  0,0000000e+00 21959,00  3,1440364e+05  1,7066878e+05 -1,0266066e+04 -2,4334216e+02  1,3319627e+03  2,0836192e+06  5,3482959e+05  1,2414300e+05
   55,80000000  5,9541449e-04 -1,6617027e-02 -1,6021613e-02 21959,00  0,0000000e+00 21959,00  3,1523085e+05  1,7016272e+05 -1,0275185e+04 -2,4336248e+02  1,3318933e+03  2,0830751e+06  5,3469802e+05  1,2436700e+05
   55,90000000  5,9994224e-04 -1,6621162e-02 -1,6021219e-02 21959,00  0,0000000e+00 21959,00  3,1606464e+05  1,6965655e+05 -1,0284370e+04 -2,4339567e+02  1,3317559e+03  2,0825277e+06  5,3456571e+05  1,2458900e+05
   56,00000000  6,0355865e-04 -1,6625116e-02 -1,6021557e-02 21959,00  0,0000000e+00 21959,00  3,1690504e+05  1,6915075e+05 -1,0293541e+04 -2,4339566e+02  1,3314706e+03  2,0819772e+06  5,3443265e+05  1,2481200e+05
   56,10000000  6,0881373e-04 -1,6630313e-02 -1,6021500e-02 21959,00  0,0000000e+00 21959,00  3,1775203e+05  1,6864594e+05 -1,0302723e+04 -2,4336969e+02  1,3311253e+03  2,0814233e+06  5,3429880e+05  1,2503500e+05
   56,20000000  6,1480363e-04 -1,6635201e-02 -1,6020398e-02 21959,00  0,0000000e+00 21959,00  3,1860551e+05  1,6814294e+05 -1,0311889e+04 -2,4331255e+02  1,3307794e+03  2,0808661e+06  5,3416416e+05  1,2525800e+05
   56,30000000  6,1877100e-04 -1,6638806e-02 -1,6020035e-02 21959,00  0,0000000e+00 21959,00  3,1946527e+05  1,6764281e+05 -1,0321065e+04 -2,4321747e+02  1,3303066e+03  2,0803055e+06  5,3402884e+05  1,2548000e+05
   56,40000000  6,2547682e-04 -1,6644667e-02 -1,6019190e-02 21959,00  0,0000000e+00 21959,00  3,2033087e+05  1,6714697e+05 -1,0330310e+04 -2,4312793e+02  1,3298169e+03  2,0797417e+06  5,3389274e+05  1,2570300e+05
   56,50000000  6,3227062e-04 -1,6650291e-02 -1,6018021e-02 21959,00  0,0000000e+00 21959,00  3,2120160e+05  1,6665737e+05 -1,0339665e+04 -2,4305371e+02  1,3293059e+03  2,0791746e+06  5,3375602e+05  1,2592500e+05
   56,60000000  6,3647832e-04 -1,6654074e-02 -1,6017596e-02 21959,00  0,0000000e+00 21959,00  3,2207630e+05  1,6617660e+05 -1,0349113e+04 -2,4294253e+02  1,3287774e+03  2,0786042e+06  5,3361863e+05  1,2614900e+05
   56,70000000  6,4313483e-04 -1,6659832e-02 -1,6016697e-02 21959,00  0,0000000e+00 21959,00  3,2295305e+05  1,6570826e+05 -1,0358609e+04 -2,4278269e+02  1,3283382e+03  2,0780306e+06  5,3348038e+05  1,2637100e+05
   56,80000000  6,4718949e-04 -1,6664003e-02 -1,6016814e-02 21959,00  0,0000000e+00 21959,00  3,2382888e+05  1,6525721e+05 -1,0368111e+04 -2,4256877e+02  1,3279769e+03  2,0774539e+06  5,3334139e+05  1,2659400e+05
   56,90000000  6,5210508e-04 -1,6668481e-02 -1,6016376e-02 21959,00  0,0000000e+00 21959,00  3,2469915e+05  1,6482995e+05 -1,0377556e+04 -2,4233390e+02  1,3276789e+03  2,0768738e+06  5,3320157e+05  1,2681600e+05
   57,00000000  6,5776279e-04 -1,6674616e-02 -1,6016853e-02 21959,00  0,0000000e+00 21959,00  3,2555691e+05  1,6443477e+05 -1,0386990e+04 -2,4205993e+02  1,3274138e+03  2,0762904e+06  5,3306095e+05  1,2703900e+05
   57,10000000  6,6129500e-04 -1,6677888e-02 -1,6016593e-02 21959,00  0,0000000e+00 21959,00  3,2639235e+05  1,6408124e+05 -1,0396359e+04 -2,4180391e+02  1,3271765e+03  2,0757038e+06  5,3291955e+05  1,2726100e+05
   57,20000000  6,6685887e-04 -1,6683376e-02 -1,6016517e-02 21959,00  0,0000000e+00 21959,00  3,2719299e+05  1,6377841e+05 -1,0405676e+04 -2,4152641e+02  1,3269647e+03  2,0751139e+06  5,3277738e+05  1,2748500e+05
   57,30000000  6,7139822e-04 -1,6687489e-02 -1,6016091e-02 21959,00  0,0000000e+00 21959,00  3,2794546e+05  1,6353166e+05 -1,0414974e+04 -2,4116420e+02  1,3267595e+03  2,0745207e+06  5,3263446e+05  1,2770700e+05
   57,40000000  6,7633591e-04 -1,6692376e-02 -1,6016040e-02 21959,00  0,0000000e+00 21959,00  3,2863912e+05  1,6333954e+05 -1,0424203e+04 -2,4085469e+02  1,3265896e+03  2,0739242e+06  5,3249075e+05  1,2793000e+05
   57,50000000  6,8409661e-04 -1,6699669e-02 -1,6015572e-02 21959,00  0,0000000e+00 21959,00  3,2926944e+05  1,6319360e+05 -1,0433414e+04 -2,4045504e+02  1,3263953e+03  2,0733245e+06  5,3234622e+05  1,2815200e+05
   57,60000000  6,9127325e-04 -1,6704078e-02 -1,6012805e-02 21959,00  0,0000000e+00 21959,00  3,2983898e+05  1,6308152e+05 -1,0442720e+04 -2,4008787e+02  1,3262229e+03  2,0727216e+06  5,3220108e+05  1,2837600e+05
   57,70000000  6,9539963e-04 -1,6707927e-02 -1,6012527e-02 21959,00  0,0000000e+00 21959,00  3,3035542e+05  1,6299108e+05 -1,0452134e+04 -2,3976351e+02  1,3259757e+03  2,0721155e+06  5,3205518e+05  1,2859800e+05
   57,80000000  7,0078112e-04 -1,6713322e-02 -1,6012540e-02 21959,00  0,0000000e+00 21959,00  3,3082868e+05  1,6291246e+05 -1,0461631e+04 -2,3932978e+02  1,3257227e+03  2,0715059e+06  5,3190840e+05  1,2882100e+05
   57,90000000  7,0663613e-04 -1,6719223e-02 -1,6012587e-02 21959,00  0,0000000e+00 21959,00  3,3126875e+05  1,6283869e+05 -1,0471147e+04 -2,3889715e+02  1,3254678e+03  2,0708931e+06  5,3176086e+05  1,2904300e+05
   58,00000000  7,1367397e-04 -1,6724815e-02 -1,6011141e-02 21959,00  0,0000000e+00 21959,00  3,3168450e+05  1,6276517e+05 -1,0480727e+04 -2,3847018e+02  1,3252659e+03  2,0702768e+06  5,3161256e+05  1,2926700e+05
   58,10000000  7,1854336e-04 -1,6730312e-02 -1,6011769e-02 21959,00  0,0000000e+00 21959,00  3,3208326e+05  1,6268903e+05 -1,0490317e+04 -2,3787663e+02  1,3250843e+03  2,0696572e+06  5,3146348e+05  1,2948900e+05
   58,20000000  7,2345142e-04 -1,6735198e-02 -1,6011746e-02 21959,00  0,0000000e+00 21959,00  3,3247085e+05  1,6260851e+05 -1,0499919e+04 -2,3729060e+02  1,3249446e+03  2,0690344e+06  5,3131370e+05  1,2971200e+05
   58,30000000  7,2827500e-04 -1,6739842e-02 -1,6011567e-02 21959,00  0,0000000e+00 21959,00  3,3285177e+05  1,6252261e+05 -1,0509505e+04 -2,3671417e+02  1,3247956e+03  2,0684082e+06  5,3116315e+05  1,2993400e+05
   58,40000000  7,3542481e-04 -1,6747160e-02 -1,6011735e-02 21959,00  0,0000000e+00 21959,00  3,3322941e+05  1,6243077e+05 -1,0519100e+04 -2,3608877e+02  1,3247067e+03  2,0677787e+06  5,3101184e+05  1,3015800e+05
   58,50000000  7,3924829e-04 -1,6750390e-02 -1,6011141e-02 21959,00  0,0000000e+00 21959,00  3,3360633e+05  1,6233275e+05 -1,0528702e+04 -2,3535868e+02  1,3246361e+03  2,0671459e+06  5,3085972e+05  1,3038100e+05
   58,60000000  7,4629585e-04 -1,6756283e-02 -1,6009987e-02 21959,00  0,0000000e+00 21959,00  3,3398443e+05  1,6222849e+05 -1,0538462e+04 -2,3457173e+02  1,3246218e+03  2,0665098e+06  5,3070677e+05  1,3060400e+05
   58,70000000  7,5156319e-04 -1,6761575e-02 -1,6010012e-02 21959,00  0,0000000e+00 21959,00  3,3436509e+05  1,6211802e+05 -1,0548191e+04 -2,3382542e+02  1,3245739e+03  2,0658704e+06  5,3055303e+05  1,3082700e+05
   58,80000000  7,5972779e-04 -1,6769104e-02 -1,6009377e-02 21959,00  0,0000000e+00 21959,00  3,3474935e+05  1,6200148e+05 -1,0557876e+04 -2,3312218e+02  1,3245326e+03  2,0652277e+06  5,3039851e+05  1,3105000e+05
   58,90000000  7,6319842e-04 -1,6772538e-02 -1,6009340e-02 21959,00  0,0000000e+00 21959,00  3,3513796e+05  1,6187900e+05 -1,0567590e+04 -2,3252418e+02  1,3245428e+03  2,0645814e+06  5,3024338e+05  1,3127300e+05
   59,00000000  7,6952216e-04 -1,6778406e-02 -1,6008884e-02 21959,00  0,0000000e+00 21959,00  3,3553146e+05  1,6175077e+05 -1,0577356e+04 -2,3194854e+02  1,3245015e+03  2,0639318e+06  5,3008749e+05  1,3149600e+05
   59,10000000  7,7513451e-04 -1,6784595e-02 -1,6009460e-02 21959,00  0,0000000e+00 21959,00  3,3593025e+05  1,6161699e+05 -1,0587106e+04 -2,3126976e+02  1,3244186e+03  2,0632789e+06  5,2993085e+05  1,3171800e+05
   59,20000000  7,8136622e-04 -1,6790006e-02 -1,6008640e-02 21959,00  0,0000000e+00 21959,00  3,3633460e+05  1,6147784e+05 -1,0596787e+04 -2,3056294e+02  1,3243346e+03  2,0626226e+06  5,2977344e+05  1,3194300e+05
   59,30000000  7,8654726e-04 -1,6795202e-02 -1,6008655e-02 21959,00  0,0000000e+00 21959,00  3,3674471e+05  1,6133352e+05 -1,0606603e+04 -2,2985118e+02  1,3241929e+03  2,0619630e+06  5,2961522e+05  1,3216700e+05
   59,40000000  7,9307734e-04 -1,6801708e-02 -1,6008630e-02 21959,00  0,0000000e+00 21959,00  3,3716071e+05  1,6118421e+05 -1,0616492e+04 -2,2911975e+02  1,3240561e+03  2,0613000e+06  5,2945624e+05  1,3239200e+05
   59,50000000  7,9810473e-04 -1,6806686e-02 -1,6008581e-02 21959,00  0,0000000e+00 21959,00  3,3758267e+05  1,6103010e+05 -1,0626277e+04 -2,2851591e+02  1,3238725e+03  2,0606338e+06  5,2929658e+05  1,3261600e+05
